id,song_name,danceability,energy,liveness,kmeans
4N4CHJqFZHyB7SBUuSFu1y,Mrs. Right,0.439,0.753,0.1,1
3Y96xd4Ce0J47dcalLrEC8,Speedin',0.6679999999999999,0.787,0.21,1
4faiJXyBflUVVOOE9fxbeg,Tie Me Down (feat. Ray J),0.42,0.787,0.198,1
7nWzLDqOpuEn1cqIcQkUto,Got Your Back (feat. Keri Hilson),0.541,0.789,0.362,1
6VD2YPeb1P3BCP5q0lZHrs,My Time,0.595,0.8190000000000001,0.0588,1
787zLV8eQMd5pl0BvYpnaq,All The Above,0.499,0.725,0.364,1
3QnEp4rluCxUwgpXT43jmC,Runaway Love,0.405,0.721,0.252,1
6VixoRqnikN4QqegoKUSbH,Pimpin' All Over The World,0.495,0.883,0.138,1
32UioUCnMFsr2UN7SvDyXj,Slow Jamz,0.569,0.7440000000000001,0.256,1
1fLdeDTrJWNkwOeFyAVLvF,Good Life,0.435,0.802,0.467,1
4Nomj38R7Ds0P8I8orW2Tv,Out of My Head (feat. Trey Songz),0.588,0.847,0.436,1
5uHYcK0nbEYgRaFTY5BqnP,Magic (feat. Rivers Cuomo),0.5489999999999999,0.932,0.347,1
2UMGdSYVKIm17EUniZwsD4,Coffee Shop (feat. Gorilla Zoe),0.8079999999999999,0.892,0.298,1
5X3ahLXhOw16BR09GjYPUT,Rehab,0.583,0.792,0.315,1
0X7Ei0zeWCSTfgxs8W2lRX,Make a Movie (feat. Lloyd & Twista),0.742,0.87,0.314,1
1greqNEyi2By51MBGXiJWT,Spotlight (feat. Usher),0.7909999999999999,0.816,0.4539999999999999,1
5eB1rsX0Dk48wTr1M6zquA,Text,0.7,0.848,0.401,1
1A0qqpBZTPWO2H7tyOBqlE,Loving You No More,0.41,0.688,0.205,1
4IBuAtdsM6psUgfhHgoy4e,What If,0.429,0.757,0.144,1
7xVwhsuZTUWhIyFeDH6rYr,Next to You,0.65,0.753,0.307,1
0ua0Go4NN4Td7l0Zre6Ce3,Flashing Lights,0.634,0.649,0.482,1
3xHOWH3WnLlY7DJ7TjKHPu,Down (feat. Kanye West),0.5770000000000001,0.75,0.233,1
5w86HjXc60QjhMUAFAeLTf,There's Nothin (feat. The DEY & Juelz Santana) - new album version,0.703,0.782,0.476,1
6QON2WlAI1QayzhgebwvWd,One Wish,0.524,0.635,0.341,1
3RDcUlLGp3SLp2AmUbUbls,Cookie Jar (feat. The-Dream),0.687,0.6679999999999999,0.7440000000000001,1
6Iocm6VMu6bVNYwiDoyQFW,Coming Home,0.392,0.8390000000000001,0.3,1
3Ju48PMNQkAGxjJCbWcfeM,Pretty Girls (feat. Travie McCoy),0.647,0.7490000000000001,0.298,1
3CchLp6GlcltLY6lzUiR6N,Speedin',0.4589999999999999,0.6629999999999999,0.114,1
1KiJqsA4QIfwJg7HbIcxRF,Daddy's Little Girl,0.611,0.498,0.858,1
2PGmOOyuv5fokSuXx5ytUv,Fallen,0.579,0.8140000000000001,0.0712,1
7d6rScYWCN80w5MdUFbQr1,Be on You (feat. Ne-Yo),0.3979999999999999,0.7090000000000001,0.142,1
598UYsme1D5MkXHDXf4j6h,Official Girl (feat. Lil' Wayne),0.691,0.875,0.144,1
5zYOznhnMrvzuXdtK6vByo,Best Love Song (feat. Chris Brown),0.477,0.706,0.247,1
7rv0UuxMX7CpUUwEE1jVrd,Beautiful,0.743,0.948,0.1119999999999999,1
2sJrElsauTg6Mag1NCw3F6,Sexy Lady (featuring Jim Jones and Rich Boy) - Remix,0.59,0.747,0.2739999999999999,1
4QD2lJZA427KI59ywRAmyL,Honey,0.407,0.795,0.141,1
4JHXyppLjLt5flK0lJ6bsF,"We Takin' Over (feat. T.I., Akon, Birdman, Lil Wayne, Fat Joe & Rick Ross)",0.778,0.867,0.382,1
2nIfbCNzrRmUlMaEwLe9Ua,Lose Control (Featuring JoJo),0.552,0.639,0.351,1
0occ3Gxp6ZV5DUmJNuEsQB,Come Back To Me,0.65,0.868,0.245,1
37LO2u0zlX3aDxuEQsTB88,When It Was Me,0.435,0.753,0.0855,1
1vwUsp52io0AGQ5yv470IC,Take You Down,0.387,0.64,0.319,1
4bAIfR5pEr3p88H8J68fWU,Good Lookin Out,0.563,0.823,0.042,1
2QD4C6RRHgRNRAyrfnoeAo,Play Hard (feat. Ne-Yo & Akon),0.691,0.921,0.331,1
0DdpxWfVvUGgkJv5536tiF,Sexy Can I feat. Yung Berg,0.575,0.684,0.614,1
6M7oGuFHiwO2KIfqV9pmW3,I Know,0.616,0.743,0.446,1
6ebekPf25SYVd4fr4EJ1XJ,On the Hotline,0.583,0.799,0.295,1
2YnYRoIRMMwlcvvFqBE7d3,Whenever I Was Little,0.517,0.7979999999999999,0.489,1
0JmGVy7IzUM27My3UuEOOZ,Knock You Down,0.588,0.877,0.171,1
0NubEXRwTBpBKLbsTjjqTp,Take You Down,0.387,0.64,0.319,1
0Kqm6ILdnk7oyoV9k2vW1m,Single,0.701,0.908,0.108,1
39WcoPVD5ryq3oFmiJmMQh,If You,0.4429999999999999,0.6509999999999999,0.24,1
0rFZaQ4crlGAzuCjWCQ2xu,Body Party,0.5770000000000001,0.5760000000000001,0.602,1
4FuXbn7gaxxdak4YfiWwEm,"Too Little, Too Late",0.466,0.7879999999999999,0.0964,1
1F4zGnjrwkeUrFSwOwl6Wj,Comfortable,0.596,0.8290000000000001,0.585,1
6Ap8lYgDbcDOPr9TAXfcnm,You,0.412,0.8759999999999999,0.297,1
43hHjvaO9brl5t7ywedeyx,Dive In,0.5870000000000001,0.648,0.962,1
1pJ8UmVeImPBvyDGH1DCLt,"Slow Down - 12"" Version",0.674,0.7290000000000001,0.369,1
2nEwamnuBAnhSjYTaowsby,Ain't Nothing Like The Real Thing (DJ Rob Dinero Unofficial Remix) [Marvin Gaye & Tammi Terrell],0.662,0.81,0.221,1
1DmLlPEKT79nAXC8J1mXfC,Heaven,0.519,0.955,0.13,1
5cU50IAoAFF7qFWOtdbEjr,I Need a Girl,0.602,0.785,0.19,1
3lMgczyYCjVDpJX8Wl2ilu,Crying Out For Me,0.509,0.72,0.284,1
1BCLiI0IELkq3x6GAnxD7m,Rainy Dayz,0.412,0.667,0.305,1
6X7xF5He9mB9vFsu56NAe1,Your Love,0.488,0.529,0.413,1
1GFkzEX0348gH5HdALPpbC,Teachme,0.341,0.664,0.185,1
3hc7PLcmuZbJGPjhIore1i,Too Little Too Late - 2018,0.3939999999999999,0.821,0.186,1
2kT9NNXCef2yL2ul1rCu9I,I Just Wanna Know,0.3379999999999999,0.639,0.435,1
5Ez7CzXblP0JGiRSjNRv2p,I Got Time,0.408,0.754,0.322,1
0exb0K7vsjf5bXWLJJhAuF,"Bust It Baby, Pt. 2 (feat. Ne-Yo)",0.648,0.8009999999999999,0.3389999999999999,1
7pSn2j9BhIWMqmKDfhkbTQ,Solid,0.574,0.5870000000000001,0.467,1
4BOikd4oZjOYMde9AXfrTo,Feels,0.369,0.609,0.133,1
0fIFjeeLJjIBliWUCsxyMF,Teenage Fantasy,0.583,0.677,0.43,1
2AaF78iCWISMWYog5RnSi5,Preach,0.508,0.7290000000000001,0.1,1
67xhcRwRgP6pJ74CxyulLG,Bad Side,0.5670000000000001,0.711,0.2769999999999999,1
0PJIbOdMs3bd5AT8liULMQ,oui,0.418,0.7240000000000001,0.1119999999999999,1
4MPTj8lMMvxLwT3EwuXFop,Call Out My Name,0.449,0.599,0.327,1
6zl319nC7f5Xnw1tVq0UCK,HOLD UP (feat. Queen Naija),0.517,0.58,0.62,1
79MSEdtXuudhGhC5AtG07g,Break from Toronto,0.596,0.6779999999999999,0.418,1
2CvOqDpQIMw69cCzWqr5yr,Halo,0.422,0.7120000000000001,0.051,1
3CSv4rNuCPcqSA3UhB1it1,Perfect Timing,0.617,0.7659999999999999,0.241,1
0rbnYyj0Zq2pNJSzWqtf4g,How You Want It?,0.492,0.698,0.0989,1
4vr7q1NPXQhPysvuRkN91L,A Fools Tale (Running Back) (feat. Ashanti),0.389,0.6659999999999999,0.0842,1
0mx2SptsYoBU1fU1xdNWU8,Risk It All (feat. Tory Lanez),0.495,0.7190000000000001,0.152,1
3mTxnOaSLMtl71UAOnkjun,Cuffing Season,0.38,0.556,0.171,1
5UpcTStzXKlMuyzFUzYgki,You Can Have The Hoes (feat. Boosie Badazz),0.502,0.672,0.753,1
75e7DFaTCLylS4hMRjHW2U,Turn Down for You (feat. Tank & Aroc!),0.3939999999999999,0.613,0.132,1
0zev2GYhGq3dRIzTzXUPlS,Creep (feat. T-Boz),0.5329999999999999,0.526,0.705,1
3Cd2aPwP380oDOLypSYBwi,Miss My Exit / The Key (feat. Sha Sha Jones),0.46,0.6940000000000001,0.271,1
7L9KepWgH1yl4KpgXlUt8A,New Memories / Nobody Else (feat. ARoe),0.38,0.633,0.171,1
7b2whnkoNAxPrS3NTSOcvy,Quit Lookin (feat. Candice),0.626,0.782,0.34,1
5kUMB8d7Xa6X7VNe8qTY9k,Love Me Like That (Champion Love),0.522,0.5920000000000001,0.365,1
6kPWfG75vIev7VvDszFW5o,Ain't Ya Ex (feat. Mila J & Tink),0.411,0.64,0.221,1
3ucRKbRlikYHyoI17gfR0c,All Me (feat. Keyshia Cole),0.42,0.731,0.196,1
4dxM44QcHvrbTqCtBsNprG,All I Know,0.384,0.667,0.33,1
0VM5acl9Q1cPTZH9BvKI2U,KeeP IN tOUcH (feat. Bryson Tiller),0.539,0.8859999999999999,0.0955,1
2nvmHk4JnsZ94mygliLsou,Moments,0.478,0.643,0.179,1
1m8WpLYXEiNVZchsWEcCSy,Come Through and Chill (feat. J. Cole & Salaam Remi),0.461,0.653,0.1969999999999999,1
7KHXRnrlWOJHWEIBZ0qUam,Tipper,0.51,0.757,0.179,1
4BP6mw1OCNVW3XeON1spMn,Remind Her,0.442,0.662,0.1639999999999999,1
48lNiJEM4eEhSIn4Vf80Xd,Party For Me,0.491,0.6970000000000001,0.0997,1
27Qbp1F1mFhEWaGYxCrEn2,Too Late (feat. Jeremih),0.442,0.653,0.598,1
5SXCpksnTTQ9hNev2fmeWY,Naughty,0.541,0.61,0.3329999999999999,1
4ylOLt7XCUxq4UTsh08uF4,Dangerous City (feat. Buju Banton),0.561,0.604,0.737,1
2yNCD3Hs8j30hVZoH6rD3n,Everybody Business,0.43,0.703,0.132,1
3WnTQDd9A3bpBfzCziElU9,Excitement,0.474,0.6809999999999999,0.0972,1
0uDdI4fAXCuNhQbmxENdsO,Can I,0.574,0.7909999999999999,0.0982,1
6TrdeNEgbKuBqIToRfdWMY,Everybody Business,0.43,0.703,0.132,1
60XsDSuFcifSmRHVAFSQZy,By Now,0.4639999999999999,0.635,0.165,1
7wDXuz1pIz8NSOf8nBDCts,Xtra'd Out,0.425,0.523,0.384,1
6kc6aWYAiHwRBloyIhBpcO,Love You Gently,0.4479999999999999,0.546,0.52,1
454UyoTlRt9FFI9ErpMPMk,All My Love,0.725,0.888,0.163,1
6N22FZs2ZhPBYi3b9XPajV,Still Don't Know My Name,0.316,0.63,0.205,1
2clQFJc9WNnzEIy7XKV4qr,Say Yeah,0.477,0.773,0.289,1
0CmQgwV3Bmzh9nZb9TNVEI,Do To Me,0.477,0.8540000000000001,0.168,1
3rDZ6pStaJhzk1mXjDyOfR,I Cry,0.4639999999999999,0.703,0.129,1
4ptJnPKDD6S038BlYss3Tf,Inhale,0.4639999999999999,0.7140000000000001,0.247,1
3Xa0sbyAtaEYYl2qRGnWQb,Inhale,0.461,0.7020000000000001,0.244,1
2Hd7uGbl8PX0IxyX59VFOg,THE BEACH,0.649,0.508,0.932,1
0755vnFQZLSgHHWbR1qCjY,Rocket,0.495,0.4029999999999999,0.7,1
4SVTus5gJc5cfkFZ8ELK1p,Years Go By,0.374,0.5770000000000001,0.562,1
5TXQCMKN6TgemTL3c4wRTn,Sorrows,0.633,0.7929999999999999,0.867,1
0ycIrEpkyb4lrqE7M1emju,Inhale,0.498,0.705,0.414,1
1Md4NFmjnjGWphkRHUvv3r,Something Real,0.433,0.556,0.335,1
1MHYcqRzapG1BOmvRlrNuG,Backstroke,0.556,0.747,0.387,1
5ITIiswssMSAdTJ9ZDEI8D,Pilot Jones,0.3939999999999999,0.433,0.8170000000000001,1
2e0PQjgRNMDKeaMH49tHnC,Donald Trump,0.6759999999999999,0.935,0.359,1
22L7bfCiAkJo5xGSQgmiIO,All Of The Lights,0.531,0.8029999999999999,0.176,1
4zGvb8hxGLB2jEPRFiRRqw,Bonfire,0.508,0.763,0.347,1
22nyEAEM29tcBRhukR089b,Icon,0.7859999999999999,0.82,0.575,1
3xWwPvpAv1HbKFmTwf6uKR,Breakfast (feat. A$AP Rocky),0.485,0.7829999999999999,0.752,1
5IKOXYnhzrLxqhlI0btiaa,Red Roses (feat. Landon Cube),0.599,0.818,0.228,1
42GcjriRK6srwHkfbkBqVl,Blood On The Leaves,0.397,0.69,0.1009999999999999,1
1kMuU3TNQvHbqvXCWBodmP,Right Above It,0.376,0.841,0.578,1
3i1B1PnsfnOQPGVIzhf1lr,"That's My N**** (with Meek Mill, YG & Snoop Dogg)",0.723,0.732,0.484,1
6tHWl8ows5JOZq9Yfaqn3M,Mine,0.716,0.805,0.291,1
73bFsdfGkrakb0tL9DRmY0,Work With What You Got,0.7440000000000001,0.841,0.421,1
5aQmsZCESbhasWW5VARdS8,Loud,0.649,0.8220000000000001,0.362,1
27C6PpvchM4PfWoh5w5eQm,Bigfoot - Original Mix,0.6659999999999999,0.883,0.075,1
08bNPGLD8AhKpnnERrAc6G,FRIENDS,0.626,0.88,0.128,1
7FFqcNFMdRjWYE9PfN4Zu7,Do The John Wall,0.66,0.925,0.87,1
1YmF9PvLhIISIANoMLIYGq,A$AP Forever (feat. Moby),0.469,0.78,0.13,1
1cTZMwcBJT0Ka3UJPXOeeN,Nice For What,0.5670000000000001,0.913,0.114,1
439TlnnznSiBbQbgXiBqAd,m.A.A.d city,0.487,0.7290000000000001,0.44,1
0wFmawqundY8rOn9sZUqA6,Midsummer Madness,0.409,0.6779999999999999,0.1669999999999999,1
14PlDNjNh3pXyHXzkhX8n5,KEKE,0.599,0.857,0.4,1
2tbvAGoLMQgjvfgW7naBiE,El Chapo,0.753,0.905,0.2689999999999999,1
5WvAo7DNuPRmk4APhdPzi8,No Brainer,0.552,0.76,0.0865,1
6e2PtJYcltVk76nLwxBzRn,One Day (feat. Ryan Tedder),0.529,0.871,0.115,1
7wBJfHzpfI3032CSD7CE2m,STARGAZING,0.487,0.789,0.1889999999999999,1
5GpAhJpbHvUi6gY6RG15Ze,Welcome to the Rodeo,0.69,0.8809999999999999,0.0927,1
0ToC28lLiwEKyQdN4FXypS,1998 TRUMAN,0.607,0.713,0.769,1
0dWOFwdXrbBUYqD9DLsoyK,BLEACH,0.595,0.657,0.437,1
6HMHgBHdLBQ0QYIaOp2gse,I Don't Get Tired (#IDGT) (feat. August Alsina),0.492,0.698,0.428,1
4afMG2PlvFfX976bZJvHmb,"WDYW (feat. Lil Uzi Vert, A$AP Ferg & Rich The Kid)",0.72,0.816,0.813,1
3wScL5W8H40zzCKN0atfBk,Uproar,0.743,0.87,0.299,1
7ATATJztoWLcqDAcVVof0C,BEBE,0.635,0.902,0.125,1
3ydfhgIZIc2j39NLIhpJpq,Fuck You,0.693,0.879,0.124,1
2gZUPNdnz5Y45eiGxpHGSc,POWER,0.542,0.914,0.7440000000000001,1
5mqzhMuUpvnMfwNz6iepmO,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",0.618,0.845,0.415,1
5OOkp4U9P9oL23maHFHL1h,Panda,0.5760000000000001,0.7659999999999999,0.366,1
25F6MWrnFBCXVnpN4n76EK,Keanu Reeves,0.71,0.888,0.134,1
6uc03qm5fpp2NSlJgWAla2,Good Life,0.439,0.8079999999999999,0.439,1
3WdYF0MLo2W9flzksSNS6o,Tambourine,0.82,0.8540000000000001,0.359,1
0RIHDrcRAXtUlnkvTYPW1a,"All I Do Is Win - Feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross",0.55,0.779,0.3329999999999999,1
1WG3uNOzTWKRwCAfDAlUAW,Party Up,0.747,0.929,0.135,1
23hbqaze4DcmXchvsqIB5Q,Cupid's Chokehold / Breakfast in America - Radio Mix,0.584,0.6809999999999999,0.289,1
6mxyfdyF4LD7PctU3UNyjF,Touch The Sky,0.524,0.845,0.434,1
7ev8HQ5RrmyzgOH0R05ZY9,Buttons,0.57,0.821,0.289,1
4MNv9ThZUE0oYZjx69pbGG,Take Your Shirt Off,0.7659999999999999,0.882,0.299,1
5iNRPN7oYQvdB9AmeSW6d3,Trap Queen,0.746,0.873,0.354,1
7Kpqjspw4Y7HrvItIRcBiW,Jai Ho! (You Are My Destiny),0.657,0.941,0.0797,1
40yXuiIXLwS0oodfwaDAmw,1 Thing (feat. Eve) - Radio Version,0.593,0.956,0.0267,1
4AyjKlW7sJ8IPOe4IHcRvK,What Would You Do? - Radio Edit,0.72,0.7090000000000001,0.534,1
48exuqVgfYHgmxbnahtlkR,Gotta Tell You,0.738,0.7659999999999999,0.397,1
3jVSV60WZE5jPE2a6KGNFy,Get Right,0.741,0.759,0.628,1
4rqR0yM2k41leqyErhNzTs,Beautiful,0.742,0.948,0.1119999999999999,1
1k2NovMHKHhgGsHxg0aYAS,Dead And Gone - feat. Justin Timberlake,0.713,0.746,0.601,1
6AdLyvisRKHLAwARaZMGr6,Take You There,0.752,0.921,0.256,1
66hzBMX46t2WvO4HH7kgiU,I'm So Paid,0.469,0.865,0.0992,1
7cUhxtLxcNZXV6Qdpi8PTO,Promiscuous,0.818,0.972,0.168,1
2FNhisxqysinB376qORaJK,Disturbia,0.703,0.813,0.2189999999999999,1
3pD0f7hSJg2XdQ6udw5Tey,What Goes Around.../...Comes Around (Interlude),0.687,0.723,0.573,1
0v9FkAlL1xMsNbboRWiSSL,Break Your Heart,0.669,0.8859999999999999,0.272,1
6OEolOOk9Gh9bqkdpfIOl0,Ridin' Solo,0.442,0.83,0.129,1
4qiVbHlE4gdQHM79Hx4hPD,What If,0.429,0.757,0.144,1
0rZAuePyZoXTxaXPDsH0tG,Lean Back,0.6990000000000001,0.929,0.0491,1
6cj8s9tWTahcd0XmnM2tVj,Right Now (Na Na Na),0.8320000000000001,0.87,0.415,1
5rRoZWW9Ay91LDX6GMtzyC,Let Me Love You,0.417,0.67,0.0855,1
7KiPfDiXG5OO6DRXaIqLZk,No Air,0.477,0.779,0.0561,1
7aDtiw5ohtlQSThnD4etZ6,Whatcha Say,0.605,0.777,0.148,1
5Pz6tJnrS4VYeSgsHLv8zQ,Get Busy,0.733,0.835,0.296,1
1XbDYkwbEcI7UzhOFXXua7,Foolish,0.539,0.6920000000000001,0.298,1
4avOk6OMKs7kLDL7MZ1rEG,Coming Home,0.359,0.713,0.25,1
7Bg5EBxG5hlIPrEZpAYQlc,What Would You Do? - Radio Edit,0.74,0.843,0.364,1
3Wisc4h0W8lVVSR3KlNiZu,Thong Song,0.7390000000000001,0.933,0.0785,1
4u6AkckvGS2CpdfBVKuN6q,Be Faithful,0.665,0.7609999999999999,0.456,1
0uL1msFoJOeVp939xcmVLs,The Show Goes On,0.623,0.852,0.157,1
2VqAEP1yY5T523K7bZtL8a,Right Now (Na Na Na),0.83,0.857,0.413,1
6eG57n71RMwtmtmeJxinSQ,I Just Had Sex,0.612,0.8,0.1989999999999999,1
5YPMEOJ58kfl56VHxTgwx3,Play Hard (feat. Ne-Yo & Akon),0.691,0.921,0.331,1
2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,0.72,0.802,0.6940000000000001,1
4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",0.6709999999999999,0.939,0.298,1
5Ue25r0VGvZR7vaw3iB0gZ,Turn All the Lights On (feat. Ne-Yo),0.6970000000000001,0.807,0.471,1
6YwLgicpvVuMt1eE2OldwQ,Five More Hours - Deorro x Chris Brown,0.6990000000000001,0.883,0.8170000000000001,1
5Xn4IyTtW6FUGIUyWjbUHG,Goodbye (feat. Nicki Minaj & Willy William),0.643,0.904,0.1889999999999999,1
1IDQQo4AbWYgwbxESIn5xZ,Jump (feat. Nelly Furtado),0.731,0.813,0.26,1
44M8gY48QHhvc6vn5be10N,Me Love,0.66,0.847,0.1119999999999999,1
3jlbL2OTD5YmIunYzgQTAN,Live Your Life,0.375,0.862,0.211,1
5Xl4jZQFPGElFil9HDkb04,Cheers (Drink To That),0.5820000000000001,0.903,0.297,1
7ElF5zxOwYP4qVSWVvse3W,Break Your Heart,0.607,0.934,0.0909,1
0xQxIdksJKWa6vEUrFXOpy,Hangover,0.601,0.8690000000000001,0.0673,1
5sNESr6pQfIhL3krM8CtZn,Numb / Encore,0.687,0.7929999999999999,0.5820000000000001,1
0GLUBbX4daHJkT3RQHEOia,Upgrade U (feat. Jay-Z),0.593,0.68,0.31,1
41bIQPBE1lFN0mmw6Lmssz,21 Questions,0.5760000000000001,0.807,0.0512,1
4nva9EpKntUTs6CRSGBCn9,Just A Lil Bit,0.489,0.6920000000000001,0.315,1
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya! - Radio Mix,0.727,0.974,0.174,1
4h9TZLHS7AZ30pt5c1o5Em,Work - Freemasons Radio Edit,0.753,0.885,0.366,1
4y6c5vMzKKM3KsMbHtjKx5,Stronger,0.617,0.7170000000000001,0.408,1
50jzaB4NVS3mO6rRIE7mmm,Tequila,0.782,0.7040000000000001,0.944,1
3bC1ahPIYt1btJzSSEyyrF,Whistle,0.747,0.937,0.29,1
7rbWpbXVwY2DFrZpWYPtVj,Hey Porsche,0.726,0.795,0.698,1
00qGLiQp7RxQqf9ZUjlZva,Earthquake (feat. Tinie Tempah) - Radio Edit,0.512,0.835,0.09,1
7MJQ9Nfxzh8LPZ9e9u68Fq,Lose Yourself,0.6890000000000001,0.735,0.365,1
5SS1ATu7p8dTy3JakkGKoa,Backseat (feat. The Cataracs & Dev),0.595,0.923,0.505,1
7EGhmltmWJHCHobd3g8Hnw,No Air (feat. Chris Brown),0.466,0.759,0.0587,1
1oi3vkeOGXAd3qljM5o9Oe,Tattoo,0.5660000000000001,0.7659999999999999,0.1009999999999999,1
3QLjDkgLh9AOEHlhQtDuhs,Best I Ever Had,0.395,0.922,0.134,1
2Adn2LNgkHMH5TelQVAu4n,Pretty Girl Rock,0.6659999999999999,0.87,0.0851,1
3Ui2jdyxbZQrZohfM0NOgG,Tattoo,0.5660000000000001,0.7659999999999999,0.1009999999999999,1
5hydb8abMsDWNefmuqDYeK,Love in This Club,0.417,0.711,0.168,1
0TJRfA2MIIRd3tTDK9tPPf,Angels Cry Remix - Remix,0.368,0.53,0.377,1
6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),0.616,0.8690000000000001,0.064,1
2IZXmqkq0BV89vnuchNe8s,California Love,0.6559999999999999,0.882,0.67,1
5AAHRAA47XXy86uF0AubA6,Nuthin' But A 'G' Thang,0.424,0.539,0.965,1
6RUpJeXT6U4SPEafnr9Wr7,Where The Hood At,0.537,0.948,0.356,1
7lndZZ3IUNVPPYWI04jOaB,TBH,0.5429999999999999,0.6809999999999999,0.298,1
3LcjZGk0GBlPRe5XhYVGgM,Caramelo Duro (feat. Kali Uchis),0.624,0.726,0.301,1
19EnyPZhNPbRoCxAuv5pKD,Pineapple Skies,0.654,0.5870000000000001,0.589,1
6LGwYMXXgURfaequXipzHx,You Don't Know My Name,0.263,0.6629999999999999,0.342,1
7s44JMzR7dGJqcC3d9TSD4,Put You In A Room,0.68,0.612,0.586,1
1euDTbMNRPNfKd8zZz4zTT,Give In to Me,0.502,0.855,0.106,1
4rv1ww0dUwFZcDVPqhcOcX,Try Me,0.466,0.672,0.147,1
5Qf8EAiFByACnNWkDSiFrd,Fallen,0.665,0.609,0.555,1
0Hza76Qom7WsXrTQ8A5DIp,Teenage Fantasy,0.6890000000000001,0.6759999999999999,0.456,1
2UYJqglnOMTvRcqQLNcjjf,Two Weeks,0.48,0.7170000000000001,0.0814,1
0At2qAoaVjIwWNAqrscXli,Boo'd Up,0.561,0.779,0.078,1
37y7iDayfwm3WXn5BiAoRk,Dark Red,0.603,0.7829999999999999,0.119,1
3I8yVFjvJoOBM9tX4ZpxEL,Ryd,0.784,0.94,0.133,1
00NAQYOP4AmWR549nnYJZu,Secrets,0.664,0.7709999999999999,0.46,1
7xqANDRz8JFxkwfY65WISy,Loft Music,0.287,0.498,0.322,1
3iv26BUAWSn83q8rhGKPE8,Flight 22,0.635,0.6459999999999999,0.42,1
3FvDYk5IC5Um84kK5FbJGR,Adaptation,0.642,0.7929999999999999,0.305,1
5vjgyZm1Zhtg4RptN4evNQ,Love In The Sky,0.645,0.736,0.6,1
5FUn6vN4PDHXxqnb5LQhJQ,Kiss Land,0.324,0.852,0.0609,1
1ulmJh7abgw27HTLIyfDSS,BLACK EFFECT,0.498,0.688,0.481,1
0ihguwGVwKihJ1Nj8fGQlY,"Blinded By Your Grace, Pt. 2 (feat. MNEK)",0.35,0.613,0.069,1
4m0q0xQ2BNl9SCAGKyfiGZ,Somebody Else,0.618,0.7929999999999999,0.126,1
65DzdjRWH35DNsBZBjW523,Motion,0.5539999999999999,0.61,0.561,1
6cblRiEGDRNZgowcm951R3,Sandra’s Rose,0.486,0.8490000000000001,0.143,1
7jpSvCrFev9EBb5RSmoRTa,Standing on the Sun Remix (feat. Mr. Vegas),0.354,0.8079999999999999,0.259,1
7InHgiDyJ0GtvnIVslWNPK,I'm Not In Love,0.191,0.441,0.11,1
10hMM5nsZQf66ldBlgWBfG,All For Us - from the HBO Original Series Euphoria,0.348,0.652,0.33,1
6vvQCWLhsRoE5sjYn8mxmL,Decline - Remix,0.706,0.914,0.0752,1
1jUA4rb6ZCv4gby4YU53xq,No Air (feat. Chris Brown),0.466,0.759,0.0587,1
51LmI5GE3tHKISLNZMjDPC,The Birds Pt. 2,0.296,0.518,0.462,1
6rhUGIxFVgYjGPFsZfwUxL,Pacifico,0.61,0.6920000000000001,0.698,1
7yFMhCJOsH7khgpdnyrZAZ,Ride,0.373,0.6859999999999999,0.3829999999999999,1
40xhyfAPDoMtv494MfPevP,XO,0.47,0.792,0.313,1
7Ffgp7DIow5wECYQyzEiTq,BMO,0.72,0.647,0.5710000000000001,1
2ExKb6Ag2WXob6FpkSeXhE,Save Your Tears,0.684,0.8170000000000001,0.439,1
5Sg09MvHqNWPWsYeuY2toY,Blinding Lights,0.518,0.727,0.0882,1
5soIZB93fAOG11xJ7OQKrx,VCR,0.546,0.8909999999999999,0.0934,1
6r2BECwMgEoRb5yLfp0Hca,Born This Way,0.5870000000000001,0.828,0.331,1
294vBlXfZYspeI29SXZaON,Wake Me Up,0.512,0.8029999999999999,0.1159999999999999,1
3AszgPDZd9q0DpDFt4HFBy,Hey Ya! - Radio Mix,0.715,0.97,0.205,1
6Uy6K3KdmUdAfelUp0SeXn,Brave,0.551,0.836,0.0425,1
3clsCV1f1E9u1Fge9ntulk,Alejandro,0.626,0.799,0.36,1
3A0NjZwttWVJ2iBBL2jgy2,Live While We're Young,0.66,0.8390000000000001,0.106,1
6K6cmRM64IvoDkHQeZtewC,I Really Like You,0.621,0.825,0.249,1
0ddj5KtNqJ75lOJzgZNFFc,The Edge Of Glory,0.581,0.774,0.109,1
2IiNA0s5eQBSjwK4iNeUvW,Complicated,0.585,0.7759999999999999,0.3,1
0WeM70hkHomP10xHUup39A,Lady Marmalade,0.7390000000000001,0.8640000000000001,0.659,1
5QrvxcbduPMIOZkBjgE6tp,Out of Here,0.778,0.877,0.352,1
6YVwfOA1i0aLivDlrLaHOC,Broken Love,0.578,0.939,0.521,1
2Uh9QU6O6NB3VCea7Y1ILL,Sober Up,0.513,0.7959999999999999,0.121,1
